BCF-ch U18 ,Rhyl,1969.??.??,?,"Miles, Anthony J","Dennis, JR.",,,C55,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d4', 'exd4'], ['O-O', 'Bc5'], ['e5', 'd5'], ['exf6', 'dxc4'], ['Re1+', 'Be6\n'], ['Ng5', 'Qd5'], ['Nc3', 'Qf5'], ['Nce4', 'Bb6'], ['fxg7', 'Rg8'], ['g4', 'Qg6'], ['Nxe6', 'fxe6'], ['Bg5', 'Rxg7\n'], ['Nf6+', 'Kf8'], ['Qf3', 'Rf7'], ['Rxe6', 'Qxg5'], ['Nxh7+', 'Kg7'], ['Qxf7+', 'Kxf7'], ['Nxg5+', 'Kg7\n'], ['h4', 'Rf8'], ['Rxc6', '']]",1-0
Birmingham,Birmingham,1972.03.29,4,"Miles, Anthony J","Carleton, John J",,,C46,"[['e4', 'e5'], ['Nc3', 'Nc6'], ['Nf3', 'g6'], ['d4', 'exd4'], ['Nd5', 'Bg7'], ['Bg5', 'Nce7'], ['Nxd4', 'h6'], ['Bf4', 'Nxd5\n'], ['exd5', 'd6'], ['Bc4', 'Nf6'], ['O-O', 'O-O'], ['Re1', 'a6'], ['h3', 'Nh5'], ['Bh2', 'Qg5'], ['Re3', 'Nf4\n'], ['Rg3', 'Qh4'], ['c3', 'Re8'], ['Qd2', 'b5'], ['Bf1', 'Nxd5'], ['Nxb5', 'Bb7'], ['Nd4', 'Nf6'], ['Re3', 'Rxe3\n'], ['Qxe3', 'Re8'], ['Qf4', 'Qh5'], ['Qd2', 'Ne4'], ['Qc2', 'Ng5'], ['Qd1', 'Qh4'], ['Bg3', 'Qe4'], ['f3', 'Bxd4+\n'], ['cxd4', 'Qe3+'], ['Bf2', 'Qf4'], ['h4', 'Nxf3+'], ['gxf3', 'Bxf3'], ['Qd3', 'Qg4+'], ['Kh2', 'Re2']]",0-1
Birmingham,Birmingham,1972.03.30,5,"Miles, Anthony J","Griffiths, Peter C",,,B96,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bg5', 'e6'], ['f4', 'Qc7'], ['Qf3', 'Nc6\n'], ['O-O-O', 'Bd7'], ['Nxc6', 'Qxc6'], ['Be2', 'h6'], ['Bh4', 'Be7'], ['Rd3', 'Rc8'], ['Qg3', 'g5'], ['fxg5', 'Nxe4\n'], ['Qe3', 'hxg5'], ['Be1', 'd5'], ['Bf3', 'Nc5'], ['Rd1', 'b5'], ['Rf1', 'Ne4'], ['Bxe4', 'dxe4'], ['Qd4', 'Rh7\n'], ['Rd2', 'f5'], ['Bg3', 'Bc5'], ['Qf6', 'Be3'], ['Qg6+', 'Rf7'], ['Rd1', 'b4'], ['Kb1', 'Bxd2'], ['Rxd2', 'e5\n'], ['Rd6', 'bxc3'], ['Rxc6', 'Rxc6'], ['Qxg5', 'Re6'], ['Bh4', 'Kf8'], ['Bf2', 'Rff6'], ['Bc5+', 'Kf7'], ['Qh5+', 'Kg8\n'], ['Qg5+', 'Rg6'], ['Qd8+', 'Be8'], ['Qc8', 'cxb2'], ['Kxb2', 'f4'], ['Kc1', 'Rgf6'], ['g4', 'e3'], ['g5', 'Rg6\n'], ['Kd1', 'Kf7'], ['Qc7+', 'Kg8'], ['Qc8', 'Kf7'], ['h4', 'Rd6+'], ['Bxd6', 'Rxd6+'], ['Ke1', 'Bd7'], ['Qc5', 'Ke6\n'], ['g6', 'Rc6'], ['Qb4', 'Kf6'], ['g7', '']]",1-0
Birmingham,Birmingham,1972.03.31,6,"Basman, Michael J","Miles, Anthony J",,,B02,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['Nc3', 'Nxc3'], ['dxc3', 'd6'], ['Bc4', 'Nc6'], ['Nf3', 'dxe5'], ['Qe2', 'e6'], ['Nxe5', 'Nxe5\n'], ['Qxe5', 'Qd6'], ['Qe4', 'Be7'], ['Bf4', 'Qb6'], ['O-O-O', 'Bd7'], ['Qf3', 'Bf6'], ['Qh5', 'O-O-O'], ['Be3', 'Qc6\n'], ['Be2', 'g6'], ['Qa5', 'a6'], ['h4', 'h6'], ['Bf3', 'Qb5'], ['Qxb5', 'Bxb5'], ['Rxd8+', 'Rxd8'], ['g4', 'Bg7\n'], ['g5', 'h5'], ['Be4', 'Bc4'], ['a3', 'Bd5'], ['f3', 'Bxe4'], ['fxe4', 'f5'], ['gxf6', 'Bxf6'], ['Rg1', 'Rg8\n'], ['Bg5', 'Bxg5+'], ['Rxg5', 'Kd7'], ['Kd2', 'Kd6'], ['e5+', 'Ke7'], ['Ke3', 'Kf7'], ['Rg2', 'Kg7'], ['Rf2', 'g5\n'], ['hxg5', 'Kg6'], ['Rf6+', 'Kxg5'], ['Rxe6', 'Rg7'], ['Rf6', 'h4'], ['Rf1', 'Rh7'], ['Ke4', 'Kg6'], ['Kd5', 'h3\n'], ['Ke6', 'h2'], ['Rh1', 'b5'], ['b3', 'Kg5'], ['c4', 'bxc4'], ['b4', 'c3'], ['a4', 'Kf4'], ['a5', 'Ke4'], ['Kf6', 'Kd5\n'], ['Rd1+', 'Ke4'], ['Rh1', 'Kd5'], ['Rd1+', 'Kc6'], ['Rh1', 'Kd5'], ['Rd1+', '']]",1/2-1/2
Birmingham,Birmingham,1972.04.01,7,"Miles, Anthony J","Corden, Martyn J",,,D80,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Bg5', 'Ne4'], ['Bh4', 'Nxc3'], ['bxc3', 'Bg7'], ['e3', 'c5'], ['cxd5', 'Qxd5\n'], ['Qf3', 'Qd8'], ['Bb5+', 'Nd7'], ['Ne2', 'O-O'], ['O-O', 'Nf6'], ['h3', 'cxd4'], ['cxd4', 'Bd7'], ['Rab1', 'Bf5\n'], ['Bxf6', 'Bxf6'], ['e4', 'Be6'], ['d5', 'Bd7'], ['Qb3', 'Rc8'], ['Bd3', 'b6'], ['Qa3', 'Qc7'], ['Rfc1', 'Qb8\n'], ['f4', 'e5'], ['dxe6', 'Bxe6'], ['e5', 'Bg7'], ['Nd4', 'Bd5'], ['Nb5', 'Rxc1+'], ['Rxc1', 'Rc8'], ['Nd6', 'Rxc1+\n'], ['Qxc1', 'Bf8'], ['Be4', 'Bxa2'], ['Qc6', 'b5'], ['Bd5', 'Bxd5'], ['Qxd5', 'Qc7'], ['Kh2', 'Qd7'], ['Qc5', 'a5\n'], ['Qb6', 'Be7'], ['Qxa5', 'Bxd6'], ['Qd2', 'Kf8'], ['exd6', 'Ke8'], ['Qe3+', 'Qe6'], ['Qc5', 'b4'], ['Qb5+', 'Kd8']]",1/2-1/2
Birmingham,Birmingham,1972.04.02,8,"Miles, Anthony J","Clarke, Peter H",,,C47,"[['e4', 'e5'], ['Nc3', 'Nf6'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nd5', 'Be7'], ['Bf4', 'd6'], ['Bb5', 'O-O'], ['Qe2', 'a6\n'], ['Ba4', 'Bd7'], ['O-O-O', 'Re8'], ['Rhe1', 'h6'], ['Bb3', 'Nxd5'], ['Bxd5', 'Bf6'], ['h3', 'Rb8'], ['Qd2', 'Be5\n'], ['Nxe5', 'dxe5'], ['Bxh6', 'Be6'], ['Bg5', 'Qd6'], ['Bxe6', 'Rxe6'], ['f4', 'exf4'], ['Bxf4', 'Qe7'], ['Kb1', 'Re8\n'], ['Bg3', 'Rd8']]",1/2-1/2
Birmingham,Birmingham,1972.04.03,9,"Dunkelblum, Arthur","Miles, Anthony J",,,A35,"[['c4', 'g6'], ['Nf3', 'Bg7'], ['d4', 'c5'], ['Nc3', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc2', 'Bxc3+'], ['bxc3', 'Qa5'], ['Bd2', 'Nf6\n'], ['f3', 'd6'], ['e4', 'O-O'], ['Ne3', 'Bd7'], ['Be2', 'Rac8'], ['O-O', 'Ne5'], ['Qb3', 'b6'], ['Kh1', 'Qc5\n'], ['Rfd1', 'Kg7'], ['Rab1', 'h5'], ['Qc2', 'h4'], ['Bc1', 'Be6'], ['Rb5', 'Qc7'], ['Rd4', 'Rh8'], ['f4', 'a6\n'], ['Rb1', 'Nc6'], ['Rd1', 'Na5'], ['Rb4', 'Qc5'], ['Nf1', 'Nxc4'], ['Bxc4', 'Bxc4'], ['Be3', 'Qh5'], ['Bd4', 'h3\n'], ['Ne3', 'hxg2+'], ['Qxg2', 'Be2'], ['Nf5+', 'Kf8'], ['Ng3', 'Qxh2+'], ['Qxh2', 'Rxh2+'], ['Kxh2', 'Bxd1\n'], ['Bxf6', 'exf6'], ['Rxb6', 'Ke7'], ['Rxa6', 'Rxc3'], ['Ra7+', 'Ke6'], ['f5+', 'Ke5'], ['Rxf7', 'Rc2+\n'], ['Kg1', 'g5'], ['Re7+', 'Kf4'], ['Nf1', 'Bf3'], ['Re6', 'g4'], ['Rxf6', 'g3'], ['Nxg3', 'Kxg3']]",0-1
Birmingham,Birmingham,1972.04.04,10,"Miles, Anthony J","Borngaesser, Rene",,,A95,"[['d4', 'e6'], ['c4', 'f5'], ['g3', 'Nf6'], ['Bg2', 'Be7'], ['Nc3', 'O-O'], ['Nf3', 'Ne4'], ['O-O', 'd5'], ['Qc2', 'c6\n'], ['b3', 'Nd7'], ['Bb2', 'Qe8'], ['Nxe4', 'dxe4'], ['Ne5', 'Nxe5'], ['dxe5', 'Bd7'], ['c5', 'Qh5'], ['Rad1', 'Rad8\n'], ['Qc4', 'Bc8']]",1/2-1/2
Birmingham,Birmingham,1972.04.05,11,"Carleton, John J","Miles, Anthony J",,,A01,"[['b3', 'e5'], ['Bb2', 'Nc6'], ['e3', 'd6'], ['Nc3', 'g6'], ['Nf3', 'Bg7'], ['d4', 'exd4'], ['Nd5', 'Bg4'], ['Bb5', 'Ne7\n'], ['Bxd4', 'Kf8'], ['Bxg7+', 'Kxg7'], ['Nxe7', 'Qxe7'], ['Bxc6', 'bxc6'], ['Qd4+', 'Qf6'], ['Qxf6+', 'Kxf6\n'], ['Nd4', 'Bd7'], ['O-O-O', 'Rhe8'], ['Rhe1', 'Re7'], ['h3', 'Rae8'], ['Kb2', 'a5'], ['Rd2', 'Kg7'], ['Red1', 'Rb8\n'], ['Ne2', 'a4'], ['Nc3', 'axb3'], ['cxb3', 'Re5'], ['e4', 'Ra5'], ['Kc2', 'Be6'], ['Kd3', 'Rba8'], ['Rc1', 'Rb8\n'], ['Ne2', 'Bd7'], ['g4', 'h5'], ['f3', 'Rba8'], ['Rcc2', 'hxg4'], ['hxg4', 'Rh8'], ['Ke3', 'Rh1'], ['Rc1', 'Rxc1\n'], ['Nxc1', 'Be6'], ['Rc2', 'c5'], ['Nd3', 'g5'], ['Kd2', 'Ra8'], ['Kc3', 'Rh8'], ['a4', 'Rb8']]",1/2-1/2
Birmingham,Birmingham,1972.04.06,12,"Griffiths, Peter C","Miles, Anthony J",,,A77,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'e6'], ['Nc3', 'exd5'], ['cxd5', 'd6'], ['e4', 'g6'], ['Nf3', 'Bg7'], ['Be2', 'O-O\n'], ['O-O', 'Re8'], ['Nd2', 'a6'], ['a4', 'Nbd7'], ['f3', 'Qc7'], ['Nc4', 'Nb6'], ['Ne3', 'Bd7'], ['a5', 'Nc8\n'], ['Nc4', 'b5'], ['axb6', 'Nxb6'], ['Bf4', 'Nxc4'], ['Bxc4', 'Qb6'], ['Qd3', 'Nh5'], ['Bd2', 'f5'], ['Kh1', 'a5\n'], ['b3', 'Qd8'], ['Ra2', 'f4'], ['Ne2', 'Be5'], ['Bb5', 'Re7'], ['Bxd7', 'Rxd7'], ['Bc3', 'Bxc3'], ['Qxc3', 'Rb7\n'], ['Rfa1', 'Rb4'], ['Nc1', 'Qb6'], ['Ra4', 'Rxa4'], ['Rxa4', 'Qc7'], ['b4', 'Qd7'], ['Rxa5', 'Rxa5'], ['bxa5', 'Qa4\n'], ['Kg1', 'Kf7'], ['Kf2', 'Nf6'], ['Nd3', 'g5'], ['Nb2', 'Qa2'], ['Ke2', 'Nd7'], ['h3', 'Ne5'], ['Kf1', 'Qa1+\n'], ['Ke2', 'Qa2'], ['Kd2', 'Ke7'], ['Kc2', 'Kd7'], ['Qb3', 'Qxa5'], ['Qb7+', 'Qc7'], ['Qb5+', 'Ke7'], ['Na4', 'h5\n'], ['Nb2', 'Qa7'], ['Kb3', 'Qd7'], ['Qxd7+', 'Kxd7'], ['Kc3', 'Ng6'], ['Nd3', 'Nh4'], ['Ne1', 'Kc7'], ['Kd3', 'Ng6\n'], ['Kc4', 'Kb6'], ['Nd3', 'h4'], ['Kb3', '']]",1/2-1/2
Birmingham,Birmingham,1972.04.07,13,"Miles, Anthony J","Basman, Michael J",,,C16,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Bd7'], ['Bd2', 'Nc6'], ['Nf3', 'Qe7'], ['Bd3', 'Ba5'], ['O-O', 'Bb6\n'], ['Ne2', 'Nb4'], ['Bxb4', 'Qxb4'], ['b3', 'c5'], ['a3', 'Qa5'], ['c3', 'cxd4'], ['cxd4', 'Bb5'], ['Nc3', 'Qxc3\n'], ['Bxb5+', 'Ke7'], ['Rc1', 'Qa5'], ['a4', 'Qb4'], ['Qe1', 'Qxe1'], ['Rfxe1', 'Nh6'], ['Bd3', 'g6'], ['b4', 'a5\n'], ['Rb1', 'Ra7'], ['Rec1', 'Nf5'], ['bxa5', 'Bxa5'], ['Kf1', 'Rd8'], ['Ke2', 'h6'], ['h4', 'Kf8'], ['Rc2', 'Ne7']]",1/2-1/2
Birmingham,Birmingham,1972.04.07,14,"Corden, Martyn J","Miles, Anthony J",,,C62,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'd6'], ['d4', 'Bd7'], ['d5', 'Nce7'], ['Bxd7+', 'Qxd7'], ['c4', 'g6'], ['Nc3', 'Bg7\n'], ['Be3', 'Nf6'], ['h3', 'O-O'], ['Qd2', 'a6'], ['g4', 'b5'], ['g5', 'Nxe4'], ['Nxe4', 'Qf5'], ['Nf6+', 'Bxf6\n'], ['Nh4', 'Qe4'], ['gxf6', 'Qxh1+'], ['Ke2', 'Qxa1'], ['fxe7', 'Rfe8'], ['Bg5', 'Qxa2'], ['Ng2', 'Qxc4+\n'], ['Kd1', 'Qe4']]",0-1
BCF-ch,Brighton,1972.08.14,1,"James, Geoffrey H","Miles, Anthony J",,,A36,"[['c4', 'g6'], ['Nc3', 'c5'], ['g3', 'Bg7'], ['Bg2', 'Nc6'], ['e3', 'e5'], ['Nge2', 'Nge7'], ['O-O', 'd6'], ['Nd5', 'Nxd5\n'], ['cxd5', 'Ne7'], ['d4', 'exd4'], ['exd4', 'cxd4'], ['Nxd4', 'O-O'], ['Be3', 'Nf5'], ['Nxf5', 'Bxf5'], ['Bd4', 'Rc8\n'], ['Bxg7', 'Kxg7'], ['Qd4+', 'Qf6'], ['Qxf6+', 'Kxf6'], ['Rac1', 'Rfe8'], ['Rxc8', 'Rxc8'], ['f4', 'h5\n'], ['h4', 'Rc2'], ['Rf2', 'Rc1+'], ['Rf1', 'Rxf1+'], ['Kxf1', 'Bb1'], ['a3', 'Kf5'], ['Kf2', 'Be4'], ['Bh3+', 'Kf6\n'], ['Bg2', 'Bxg2'], ['Kxg2', 'Kf5'], ['Kf3', 'a6'], ['b4', 'b5'], ['Ke3', 'Kg4'], ['Kf2', 'Kh3'], ['f5', 'Kg4\n'], ['fxg6', 'fxg6'], ['Kg2', 'Kf5'], ['Kf3', 'Ke5'], ['g4', 'Kxd5'], ['gxh5', 'gxh5']]",0-1
BCF-ch,Brighton,1972.08.15,2,"Miles, Anthony J","Mestel, A Jonathan",,,A11,"[['b3', 'Nf6'], ['Bb2', 'g6'], ['g3', 'Bg7'], ['Bg2', 'd5'], ['Nf3', 'O-O'], ['c4', 'c6'], ['O-O', 'Nbd7'], ['Qc2', 'Re8\n'], ['d4', 'b5'], ['Nbd2', 'Ba6'], ['Rfe1', 'bxc4'], ['bxc4', 'Rb8'], ['Rab1', 'Nb6'], ['Ne5', 'Qc8'], ['Rec1', 'Nfd7\n'], ['c5', 'Na8'], ['Nxd7', 'Qxd7'], ['e4', 'Nc7'], ['e5', 'Qf5'], ['Qxf5', 'gxf5'], ['Ba1', 'f4'], ['Nb3', 'Bh6\n'], ['gxf4', 'Bxf4'], ['Rc3', 'Ne6'], ['Rd1', 'Be2'], ['Re1', 'Bc4'], ['Rf3', 'Bxb3'], ['axb3', 'Rb4'], ['Kh1', 'Reb8\n'], ['Rb1', 'Bh6'], ['Rg3+', 'Kh8'], ['Bh3', 'a5'], ['Bf5', 'Bf4'], ['Rh3', 'h6'], ['Rf3', 'Bg5'], ['Bc2', 'f6\n'], ['exf6', 'Bxf6'], ['Bc3', 'Nxd4'], ['Bxb4', 'axb4'], ['Rxf6', 'exf6'], ['Bd3', 'Ra8']]",0-1
BCF-ch,Brighton,1972.08.16,3,"McFarland, Robert","Miles, Anthony J",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'g6'], ['Be2', 'Bg7'], ['c4', 'Nb6'], ['exd6', 'cxd6'], ['h3', 'O-O\n'], ['O-O', 'Nc6'], ['Nc3', 'Bf5'], ['Bf4', 'h6'], ['Be3', 'd5'], ['c5', 'Nc4'], ['Bxc4', 'dxc4'], ['Qa4', 'Bd3\n'], ['Rfd1', 'f5'], ['d5', 'Ne5'], ['Nd4', 'f4'], ['Bxf4', 'Rxf4'], ['Ne6', 'Qb8'], ['Nxf4', 'Nf3+'], ['gxf3', 'Qxf4\n'], ['Rxd3', 'Qg5+'], ['Kf1', 'cxd3'], ['Qc4', 'Qf5'], ['Qg4', 'Rd8'], ['Qxf5', 'gxf5'], ['c6', 'bxc6'], ['dxc6', 'Bxc3\n'], ['bxc3', 'e5'], ['Ke1', 'd2+'], ['Ke2', 'Kf7'], ['Rd1', 'Kf6'], ['Rxd2', 'Rc8'], ['c4', 'Rxc6'], ['Kd3', 'Ra6\n'], ['Kc3', 'Ra3+'], ['Kb4', 'Rxf3'], ['c5', 'Rxh3'], ['c6', 'Rh1'], ['Rc2', 'Rb1+'], ['Ka5', 'Rb8'], ['c7', 'Rc8\n'], ['Ka6', '']]",1-0
BCF-ch,Brighton,1972.08.17,4,"Miles, Anthony J","Edwards, Raymond",,,A01,"[['b3', 'e5'], ['Bb2', 'Nc6'], ['e3', 'd6'], ['Bb5', 'Bd7'], ['Nc3', 'g6'], ['Nf3', 'Bg7'], ['O-O', 'Nf6'], ['d4', 'O-O\n'], ['Bxc6', 'Bxc6'], ['dxe5', 'Ne4'], ['Nxe4', 'Bxe4'], ['Qe2', 'dxe5'], ['Nxe5', 'Bxe5'], ['Bxe5', 'Bxg2\n'], ['Kxg2', 'Qd5+'], ['Qf3', 'Qxe5'], ['Qxb7', 'Rad8'], ['Rad1', 'Qc3'], ['Qe4', 'Rfe8'], ['Qc4', 'Qxc4\n'], ['bxc4', 'Rxd1'], ['Rxd1', 'Re6'], ['Rd3', 'Ra6'], ['a3', 'Rc6'], ['Rc3', 'Rc5']]",1/2-1/2
BCF-ch,Brighton,1972.08.18,5,"Farrand, Tom","Miles, Anthony J",,,D00,"[['d4', 'Nf6'], ['Nc3', 'd5'], ['Bf4', 'e6'], ['e3', 'Be7'], ['Bd3', 'c5'], ['Nf3', 'O-O'], ['O-O', 'Nc6'], ['h3', 'b6\n'], ['a3', 'Bb7'], ['Re1', 'Nh5'], ['Bh2', 'f5'], ['g4', 'fxg4'], ['hxg4', 'Nf6'], ['g5', 'Ng4'], ['Bf4', 'Nxf2\n'], ['Kxf2', 'cxd4'], ['Nxd4', 'Nxd4'], ['Qh5', 'Nf5'], ['Rh1', 'h6'], ['gxh6', 'Nxh6'], ['Rag1', 'Rxf4+\n'], ['exf4', 'Bc5+'], ['Kf1', 'Bxg1'], ['Qg6', 'Qf6'], ['Qxf6', 'gxf6'], ['Rxg1+', 'Kf7'], ['Rh1', 'Kg7\n'], ['Rg1+', 'Kf8'], ['Nb5', 'e5'], ['fxe5', 'fxe5'], ['Rg6', 'Ng8'], ['Nc7', 'e4'], ['Be2', 'Rc8'], ['Ne6+', 'Ke7\n'], ['Nd4', 'Kf7'], ['Rd6', 'Nf6'], ['c3', 'Rh8'], ['Nb5', 'Ke7'], ['c4', 'Rh1+'], ['Kg2', 'Re1'], ['Kf2', 'Rb1\n'], ['cxd5', 'Bxd5'], ['Rxf6', 'Kxf6'], ['Nc3', 'Rxb2'], ['Nxd5+', 'Ke5'], ['Ne7', 'Rc2'], ['a4', 'Rc7'], ['Ng6+', 'Kd4\n'], ['Bb5', 'Rc2+'], ['Ke1', 'Ke3'], ['Kd1', 'Rc5'], ['Nf8', 'Kf2'], ['Ne6', 'Rc8'], ['Ng5', 'Rd8+'], ['Kc2', 'e3\n'], ['Ne4+', 'Kf3'], ['Nc3', 'Rd4'], ['Bc6+', 'Kf2'], ['Bb5', 'Ke1'], ['Ba6', 'Rd2+'], ['Kb3', 'Rh2'], ['Bb5', 'Kd2\n'], ['Kb2', 'Rh5'], ['Ne4+', 'Ke1'], ['Nc3', 'Kf2'], ['Bc4', 'a5'], ['Nd1+', 'Kf3'], ['Nc3', 'Re5'], ['Kb3', 'Kf2\n'], ['Nd1+', 'Ke1'], ['Nc3', 'e2'], ['Nxe2', 'Re3+'], ['Kb2', '']]",1/2-1/2
BCF-ch,Brighton,1972.08.19,6,"Miles, Anthony J","Basman, Michael J",,,C16,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Bd7'], ['Bd2', 'a6'], ['Bd3', 'Bf8'], ['Qg4', 'Nc6'], ['Rc1', 'f5\n'], ['Qf4', 'g5'], ['Qg3', 'h6'], ['h4', 'Qe7'], ['hxg5', 'O-O-O'], ['Nf3', 'Qg7'], ['Qh2', 'Nb4'], ['a3', 'Nxd3+\n'], ['cxd3', 'Qf7'], ['Qg3', 'f4'], ['Qxf4', 'Qh7'], ['Ke2', 'Be8'], ['Qxf8', 'Bb5'], ['Nxb5', 'Rxf8'], ['Rxc7+', 'Qxc7\n'], ['Nxc7', 'Kxc7'], ['gxh6', 'Kd7'], ['Rh5', 'Ne7'], ['Nh4', 'Rfg8'], ['Bg5', 'Rh7'], ['g4', 'Nc6'], ['Ke3', 'Ke8\n'], ['f4', 'Kf7'], ['f5', 'Nb8'], ['Nf3', 'Nd7'], ['Kf4', 'Rgh8'], ['Kg3', 'Rg8'], ['Kh4', 'Ke8'], ['Bd2', 'exf5\n'], ['Ng5', 'Rxg5'], ['Kxg5', 'fxg4'], ['Kxg4', 'Kf7'], ['Kf5', 'Nf8'], ['Rh4', 'Ne6'], ['Rg4', 'Ke7'], ['Bg5+', 'Kf7\n'], ['Be3', 'Nf8'], ['Rg7+', 'Rxg7'], ['hxg7', 'Kxg7'], ['e6', 'Nh7'], ['Bh6+', '']]",1-0
BCF-ch,Brighton,1972.08.21,7,"Bellin, Robert","Miles, Anthony J",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['Qe2', 'Qe7'], ['d3', 'Nf6'], ['Bg5', 'Nbd7'], ['Nc3', 'Qxe2+\n'], ['Bxe2', 'h6'], ['Bh4', 'g6'], ['O-O-O', 'Bg7'], ['Rhe1', 'O-O'], ['Nd2', 'Nb6'], ['Bg3', 'Nfd5'], ['Nxd5', 'Nxd5\n'], ['Bf3', 'Be6'], ['d4', 'b5']]",1/2-1/2
BCF-ch,Brighton,1972.08.22,8,"Miles, Anthony J","Pritchett, Craig William",,,B89,"[['e4', 'c5'], ['Nf3', 'e6'], ['Nc3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'd6'], ['Be3', 'Nf6'], ['Bc4', 'Bd7'], ['Qe2', 'a6\n'], ['O-O-O', 'b5'], ['Bb3', 'Na5'], ['f3', 'Be7'], ['g4', 'O-O'], ['g5', 'Ne8'], ['Rhg1', 'Nxb3+'], ['axb3', 'Qa5\n'], ['Kb1', 'g6'], ['f4', 'b4'], ['Na2', 'Ng7'], ['Bd2', 'Rfb8'], ['f5', 'Bf8'], ['f6', 'Nh5'], ['Qe1', 'd5'], ['e5', 'Qb6\n'], ['Rg4', 'a5'], ['c3', 'Bc5'], ['Bc1', 'bxc3'], ['Qxc3', 'Bxd4'], ['Rgxd4', 'Qxb3'], ['R1d3', 'Qb6'], ['Qd2', 'a4\n'], ['Rb4', 'Qg1'], ['Rxb8+', 'Rxb8'], ['Rc3', 'Bb5'], ['Rc7', 'a3'], ['Qc3', 'Qb6'], ['Rc8+', 'Be8'], ['Rxb8', 'Qxb8\n'], ['b4', 'h6'], ['gxh6', 'Kh7'], ['Bxa3', 'Nf4'], ['Qd4', 'Ne2'], ['Qe3', '']]",1/2-1/2
BCF-ch,Brighton,1972.08.23,9,"Knox, Victor W","Miles, Anthony J",,,C47,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nc3', 'Nc6'], ['d4', 'Bb4'], ['Nxe5', 'Nxe4'], ['Qf3', 'Nf6'], ['Be3', 'Qe7'], ['Bd3', 'Nxe5\n'], ['dxe5', 'Qxe5'], ['O-O', 'O-O'], ['Nb5', 'Ba5'], ['Bd4', 'Qd5'], ['Qg3', 'Ne8'], ['Qh4', 'h6'], ['Rad1', 'Qe6\n'], ['c3', 'd6'], ['h3', 'c5'], ['Rfe1', 'Qd7'], ['Be3', 'Bd8'], ['Qg3', 'Kh8'], ['Bc4', 'Bb6'], ['Bf4', 'Qf5\n'], ['Rxe8', 'Rxe8'], ['Nxd6', 'Qh5'], ['Nxe8', 'Qxd1+'], ['Kh2', 'Bg4'], ['Bxf7', 'Qd7'], ['Bg6', 'Be6\n'], ['Be5', 'Rxe8'], ['Bxe8', 'Qe7'], ['Bg6', 'Bxa2'], ['Qf4', 'Kg8'], ['Bd6', 'Qf6'], ['Qg3', 'Bd8'], ['Be4', 'b6\n'], ['Be5', 'Qf8'], ['Qg6', 'Qf7'], ['Qh7+', 'Kf8'], ['Bd6+', 'Ke8'], ['Bc6+', 'Qd7']]",1-0
BCF-ch,Brighton,1972.08.24,10,"Miles, Anthony J","Lemon, RC.",,,B47,"[['e4', 'c5'], ['Nf3', 'e6'], ['Nc3', 'a6'], ['d4', 'cxd4'], ['Nxd4', 'Qc7'], ['g3', 'Nc6'], ['Bg2', 'Nf6'], ['O-O', 'Nxd4\n'], ['Qxd4', 'Bc5'], ['Bf4', 'd6'], ['Qd2', 'Nd7'], ['b4', 'Bxb4'], ['Nd5', 'exd5'], ['Qxb4', 'Nc5'], ['e5', 'dxe5\n'], ['Bxe5', 'Qxe5'], ['Rfe1', 'Ne4'], ['Bxe4', 'Qe7'], ['Bxd5', 'Be6'], ['Qa4+', 'b5'], ['Qd4', 'O-O-O\n'], ['c4', 'Qc7'], ['Bxe6+', 'fxe6'], ['Qe4', 'Qb7'], ['Qxe6+', 'Kb8'], ['cxb5', 'axb5'], ['Rab1', 'Rd5\n'], ['a4', 'Rhd8'], ['Qe4', 'R8d7'], ['axb5', 'Qb6'], ['Qxh7', 'Rd2'], ['Qf5', 'Kb7'], ['Qf3+', 'Kb8'], ['Re8+', 'Rd8\n'], ['Qf4+', 'Kb7'], ['Re7+', 'R8d7'], ['Qxd2', 'Rxe7'], ['Qd5+', 'Kb8'], ['Ra1', 'Kc7'], ['Ra6', '']]",1-0
