URS-chT,Riga,1975.??.??,?,"Velibekov, A.","Lputian, Smbat G",,,C06,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'Nf6'], ['e5', 'Nfd7'], ['Bd3', 'c5'], ['c3', 'Nc6'], ['Ne2', 'cxd4'], ['cxd4', 'f6\n'], ['exf6', 'Qxf6'], ['Nf3', 'Bd6'], ['O-O', 'O-O'], ['Bg5', 'Qf7'], ['Bh4', 'h6'], ['Bg3', 'Bxg3'], ['hxg3', 'e5\n'], ['dxe5', 'Ndxe5'], ['Nxe5', 'Nxe5'], ['Bc2', 'b6'], ['Nf4', 'Bb7'], ['Re1', 'Rae8'], ['f3', 'g5'], ['Rxe5', 'Rxe5\n'], ['Ng6', 'Rfe8'], ['Nxe5', 'Rxe5'], ['Qd3', 'Bc8'], ['g4', 'Bb7'], ['a4', 'Qe7'], ['Qg6+', 'Qg7'], ['Qd6', 'Qe7\n'], ['Qg6+', 'Qg7'], ['Qd3', 'Qc7'], ['Kf2', 'Ba6'], ['Qxa6', 'Qc5+'], ['Kg3', 'Qxc2'], ['Qxa7', 'Re2'], ['Qb8+', 'Kg7\n'], ['Kh3', 'Qxb2'], ['Qc7+', 'Kg6'], ['Rc1', 'Qf6'], ['Qc8', 'Kh7'], ['Rc6', 'Qf7'], ['Qd8', 'Re8'], ['Qd6', 'Kh8\n'], ['Rxb6', 'h5'], ['Qh6+', 'Qh7'], ['gxh5', 'Qxh6'], ['Rxh6+', 'Kg7'], ['Rd6', 'Ra8'], ['Rxd5', 'Kh6'], ['a5', 'Rf8\n'], ['Rd6+', '']]",1-0
XIII TCh-RUS,Sochi RUS,2006.04.22,3,"Kobalia,M","Lputian,S",,,C18,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Ne7'], ['a3', 'Bxc3+'], ['bxc3', 'c5'], ['Qg4', 'O-O'], ['Bd3', 'Nbc6\n'], ['Qh5', 'Ng6'], ['Nf3', 'Qc7'], ['Be3', 'c4'], ['Bxg6', 'fxg6'], ['Qg4', 'Qf7'], ['Ng5', 'Qe8'], ['h4', 'Bd7\n'], ['Nh3', 'h6'], ['Nf4', 'Ne7'], ['Qe2', 'b5'], ['Qd2', 'a5'], ['Ke2', 'Qf7'], ['Rab1', 'Nf5'], ['g3', 'b4\n'], ['Rh2', 'bxc3'], ['Qxc3', 'Nxe3'], ['Kxe3', 'Qf5'], ['Kd2', 'Rab8'], ['Rxb8', 'Rxb8'], ['f3', 'g5'], ['hxg5', 'Qxg5\n'], ['Qe3', 'Rf8'], ['Rh3', 'Ba4'], ['Kc1', 'Qf5'], ['Qd2', 'g5'], ['Rxh6', 'gxf4'], ['g4', 'Qg5'], ['Qh2', 'Kf7\n'], ['Rh5', 'Qg6'], ['Rh6', 'Qg5'], ['Rh5', 'Qg6'], ['Rh6', 'Qg5']]",1/2-1/2
XIII TCh-RUS,Sochi RUS,2006.04.23,4,"Lputian,S","Malakhov,V",,,D15,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'a6'], ['e3', 'b5'], ['c5', 'g6'], ['Bd2', 'Bg7'], ['b4', 'Bg4'], ['h3', 'Bxf3\n'], ['gxf3', 'Nbd7'], ['f4', 'O-O'], ['a4', 'e6'], ['Bg2', 'Ne8'], ['O-O', 'Nc7'], ['Ra2', 'Qe7'], ['Qc2', 'Rfb8\n'], ['Rfa1', 'Qd8'], ['Ne2', 'Rb7'], ['Nc1', 'bxa4'], ['Rxa4', 'Nb8'], ['Nb3', 'Nb5'], ['R1a2', 'f5'], ['Qd1', 'Bf6\n'], ['Nc1', '']]",1/2-1/2
XIII TCh-RUS,Sochi RUS,2006.04.25,6,"Bologan,V","Lputian,S",,,C18,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Ne7'], ['a3', 'Bxc3+'], ['bxc3', 'c5'], ['Qg4', 'O-O'], ['Bd3', 'Nbc6\n'], ['Qh5', 'Ng6'], ['Nf3', 'Qc7'], ['Be3', 'c4'], ['Bxg6', 'fxg6'], ['Qg4', 'Qf7'], ['Ng5', 'Qe8'], ['h4', 'Bd7\n'], ['Qe2', 'b5'], ['g4', 'Qd8'], ['h5', 'gxh5'], ['Kd2', 'a5'], ['Nxh7', 'Kxh7'], ['Rxh5+', 'Kg8'], ['Rah1', 'b4\n'], ['g5', 'bxc3+'], ['Kxc3', 'Kf7'], ['Rh7', 'Qb6'], ['g6+', 'Ke7'], ['Rxg7+', 'Kd8'], ['Qg4', 'Rb8'], ['Rhh7', 'Qb2+\n'], ['Kd2', 'Rb7'], ['Rxd7+', 'Rxd7'], ['Qxe6', 'c3+'], ['Kd1', 'Qb1+'], ['Ke2', 'Qxc2+'], ['Kf1', 'Qd1+\n'], ['Kg2', 'Qf3+'], ['Kg1', 'Qd1+'], ['Kg2', 'Qf3+'], ['Kg1', 'Rxh7'], ['Qd6+', 'Rd7'], ['Qxc6', 'Qg4+\n'], ['Kf1', 'c2'], ['Qb6+', 'Ke8'], ['Qc6', 'Kd8'], ['e6', '']]",0-1
XIII TCh-RUS,Sochi RUS,2006.04.26,7,"Lputian,S","Eljanov,P",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['b3', 'Bb4+'], ['Bd2', 'Be7'], ['Nc3', 'O-O'], ['Rc1', 'd5\n'], ['cxd5', 'Nxd5'], ['Bg2', 'Ba3'], ['Rb1', 'Bb7'], ['Nb5', 'Be7'], ['O-O', 'a6'], ['Nc3', 'Nd7'], ['Nxd5', 'Bxd5\n'], ['Rc1', 'Rc8'], ['Bf4', 'c5'], ['Qd3', 'cxd4'], ['Qxd4', 'Bc5'], ['Qd3', 'Nf6'], ['Ne5', 'Bxg2'], ['Kxg2', 'Nd5\n'], ['Rfd1', 'f6'], ['Nc4', 'Nxf4+'], ['gxf4', 'Qxd3'], ['Rxd3', 'Rfd8'], ['Nb2', 'Ba3'], ['Rxc8', 'Rxc8\n'], ['Nc4', 'Bc5'], ['Rd7', 'Rc6'], ['Kf3', 'Bb4'], ['a4', '']]",1/2-1/2
XIII TCh-RUS,Sochi RUS,2006.04.27,8,"Volokitin,And","Lputian,S",,,C18,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'c5'], ['a3', 'Bxc3+'], ['bxc3', 'Qa5'], ['Bd2', 'Qa4'], ['Qb1', 'c4\n'], ['Nh3', 'Nc6'], ['Nf4', 'g6'], ['g3', 'Bd7'], ['Bh3', 'O-O-O'], ['O-O', 'Kb8'], ['Re1', 'Ka8'], ['Qb2', 'Qa5\n'], ['a4', 'Nge7'], ['Reb1', 'Rb8'], ['Qc1', 'Nc8'], ['Ng2', 'Nb6'], ['Ne3', 'Nxa4'], ['Nxd5', 'b5'], ['Nf6', 'Bc8\n'], ['Bg2', 'Bb7'], ['Qa3', 'Rhd8'], ['Ne4', 'a6'], ['Nc5', 'Nxe5'], ['Nxb7', 'Rxb7'], ['Bg5', 'Rd5'], ['dxe5', 'Qxc3\n'], ['Qf8+', '']]",1-0
XIII TCh-RUS,Sochi RUS,2006.04.28,9,"Lputian,S","Yevseev,D",,,D43,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['Nc3', 'c6'], ['e3', 'Nd7'], ['Bd3', 'dxc4\n'], ['Bxc4', 'g6'], ['O-O', 'Qe7'], ['e4', 'Bg7'], ['e5', 'O-O'], ['Re1', 'Rd8'], ['Bd3', 'b6'], ['Qe2', 'Rb8\n'], ['Rad1', 'Bb7'], ['Be4', 'b5'], ['h4', 'Nb6'], ['Rc1', 'a6'], ['Nb1', 'Rdc8'], ['Qe3', 'Nc4'], ['Qc3', 'c5\n'], ['dxc5', 'Bxe4'], ['Rxe4', 'Qxc5'], ['b3', 'Nd6'], ['Ree1', 'Qxc3'], ['Nxc3', 'b4'], ['Nd5', 'Rxc1'], ['Rxc1', 'Ne4\n'], ['Ne7+', 'Kh7'], ['Nc6', 'Rc8'], ['Rc2', 'Bf8'], ['Nxb4', 'Rd8'], ['Nxa6', 'Rd1+'], ['Kh2', 'Rf1'], ['g3', 'Rxf2+\n'], ['Rxf2', 'Nxf2'], ['b4', 'Be7'], ['b5', 'Bd8'], ['Nd4', 'Ng4+'], ['Kh3', 'Ne3'], ['Nc6', 'Bb6'], ['a4', 'Nc4\n'], ['Nab8', '']]",1-0
37th Olympiad,Turin ITA,2006.05.21,1,"Iturrizaga,E","Lputian,S",,,C16,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Ne7'], ['Bd2', 'b6'], ['Bd3', 'Ba6'], ['Nb5', 'Bxd2+'], ['Qxd2', 'O-O\n'], ['f4', 'c5'], ['Nd6', 'Bxd3'], ['Qxd3', 'Nbc6'], ['Nf3', 'Nxd4'], ['Nxd4', 'cxd4'], ['O-O', 'Nc6'], ['Nb5', 'Rc8\n'], ['Nd6', 'Rc7'], ['Nb5', 'Rb7'], ['Nxd4', 'Nxd4'], ['Qxd4', 'Rc7'], ['c3', 'Rc4'], ['Qf2', 'Qc7'], ['Rae1', 'Qc5\n'], ['Qxc5', 'bxc5'], ['Re2', 'Ra4'], ['a3', 'g6'], ['g3', 'Rb8'], ['Rff2', 'Rc4'], ['Rc2', 'a5'], ['Rfe2', 'Kg7\n'], ['Kf2', 'Rb3'], ['Red2', 'h6'], ['Kg2', 'g5'], ['Rf2', 'Re4'], ['Rce2', 'Rxe2'], ['Rxe2', 'gxf4'], ['gxf4', 'Kg6\n'], ['Kf2', 'Kf5'], ['Ke3', 'd4+'], ['Kd3', 'dxc3'], ['bxc3', 'Rxa3'], ['Kc4', 'Kxf4'], ['Rf2+', 'Kxe5'], ['Rxf7', 'Kd6\n'], ['Rf8', 'Ra2'], ['Rd8+', 'Kc7'], ['Re8', 'Kd7'], ['Ra8', 'Ra3'], ['Rh8', 'Kc6'], ['Rxh6', 'Ra4+'], ['Kd3', 'Kd5\n'], ['Rh8', 'c4+'], ['Kc2', 'Ra2+'], ['Kc1', 'e5'], ['h4', 'Ke4'], ['Rh5', 'Rh2'], ['Kb1', 'a4'], ['Rh8', 'Kd3\n'], ['h5', 'e4'], ['h6', 'e3'], ['h7', 'e2'], ['Rd8+', 'Kxc3'], ['Re8', 'Rh1+'], ['Ka2', 'Kd2'], ['Rd8+', 'Kc1\n'], ['Re8', 'Rxh7'], ['Rxe2', 'c3'], ['Re1+', 'Kd2'], ['Rg1', 'Re7'], ['Rg8', 'Re3'], ['Rd8+', 'Rd3'], ['Rh8', 'c2\n'], ['Rh2+', 'Kc3'], ['Rh1', 'Rd1'], ['Rh3+', 'Kd4'], ['Rh4+', 'Ke5'], ['Rh5+', 'Kf6'], ['Rc5', 'c1=R']]",0-1
37th Olympiad,Turin ITA,2006.05.22,2,"Lputian,S","Aikhoje,O",,,A56,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'a6'], ['a4', 'e5'], ['Nc3', 'd6'], ['a5', 'Be7'], ['g3', 'O-O'], ['e4', 'Ne8'], ['Bg2', 'Nd7\n'], ['Nge2', 'Rb8'], ['O-O', 'b5'], ['axb6', 'Qxb6'], ['Qd3', 'g6'], ['Bd2', 'Ng7'], ['Na4', 'Qc7'], ['Rab1', 'f5\n'], ['f3', 'Nf6'], ['b3', 'Bd7'], ['Qc2', 'Rb7'], ['Nb2', 'Rfb8'], ['Nd3', 'a5'], ['Rb2', 'Bd8'], ['Ra1', 'Ra7\n'], ['Rba2', 'Qb7'], ['Ra3', 'Rba8'], ['Nc3', 'fxe4'], ['fxe4', 'Qc8'], ['Qd1', 'Bh3'], ['Qf1', 'Bxg2'], ['Qxg2', 'Nge8\n'], ['Nb5', 'Rf7'], ['h3', 'Nh5'], ['Nf2', 'Rf8'], ['Ng4', 'Qd7'], ['Bxa5', 'Rxa5'], ['Rxa5', 'Bxa5'], ['Rxa5', 'Qd8\n'], ['Ra2', 'Qg5'], ['Kh2', 'Qc1'], ['Rf2', 'Rxf2'], ['Qxf2', 'Kg7'], ['Kg2', 'Qb1'], ['Qf3', 'Qa2+'], ['Nf2', 'Nhf6\n'], ['Qe3', 'Kf7'], ['Kf3', 'Ke7'], ['Qd3', 'Kd7'], ['Qd1', 'Qb2'], ['Na7', 'Qa2'], ['Nc6', 'Qb2'], ['Kg2', 'h5\n'], ['Qf3', 'Qd2'], ['Kf1', 'Qc1+'], ['Kg2', 'Qd2'], ['Qd3', 'Qxd3'], ['Nxd3', 'Nxe4'], ['Na5', 'Ng7'], ['g4', 'h4\n'], ['b4', 'cxb4'], ['Nxb4', 'Nc5'], ['Nc2', 'Ne8'], ['Ne1', 'e4'], ['Nc6', 'Nf6'], ['Nd4', 'Ke7'], ['Kf2', 'Nfd7\n'], ['Ke3', 'Ne5'], ['Nc6+', 'Kf6'], ['Nxe5', 'Kxe5'], ['Nc2', 'g5'], ['Nd4', 'Nd3'], ['Nc6+', 'Kf6'], ['Kxe4', 'Nf2+\n'], ['Ke3', 'Nxh3'], ['Nd4', 'Nf4'], ['Nf3', 'Ng6'], ['Nd2', 'Ne5'], ['Ne4+', 'Kg6'], ['Nxd6', 'Nxg4+'], ['Kf3', 'Ne5+\n'], ['Kg2', 'Nd7'], ['Nb7', 'Kf5'], ['c5', 'Nxc5']]",1/2-1/2
37th Olympiad,Turin ITA,2006.05.24,4,"Lputian,S","Gausel,E",,,D30,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'e6'], ['Bd3', 'dxc4'], ['Bxc4', 'Nbd7'], ['O-O', 'Bd6'], ['b3', 'O-O\n'], ['Bb2', 'Qc7'], ['Nc3', 'e5'], ['h3', 'exd4'], ['Nxd4', 'Bc5'], ['Nf3', 'b6'], ['Qc2', 'Bb7'], ['Rad1', 'Rae8\n'], ['Ng5', 'h6'], ['Nce4', 'Nxe4'], ['Nxe4', 'Ne5'], ['Nxc5', 'Nxc4'], ['Rd7', 'Qc8'], ['Qxc4', 'bxc5'], ['Qg4', '']]",1-0
22nd ECU Club Cup,Feugen AUT,2006.10.09,2,"Ernst,S","Lputian,S",,,D58,"[['d4', 'e6'], ['c4', 'd5'], ['Nc3', 'Be7'], ['Nf3', 'Nf6'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['e3', 'b6'], ['Be2', 'Bb7\n'], ['Bxf6', 'Bxf6'], ['cxd5', 'exd5'], ['b4', 'c6'], ['O-O', 'a5'], ['b5', 'c5'], ['Ne5', 'Qc7'], ['Ng4', 'Nd7\n'], ['Bf3', 'cxd4'], ['Nxf6+', 'Nxf6'], ['Qxd4', 'Qc5'], ['Na4', 'Qxb5'], ['Rab1', 'Qe8'], ['Nxb6', 'Rd8\n'], ['Rfc1', 'Ne4'], ['Rc7', 'Bc8'], ['Bd1', 'Bf5'], ['Ba4', 'Qe6'], ['Bd7', 'Qd6'], ['Rc6', 'Rxd7'], ['Rxd6', 'Rxd6\n'], ['f3', 'Nf6'], ['e4', 'Bg6'], ['e5', 'Rc6'], ['Rf1', 'Rb8'], ['exf6', 'Rbxb6'], ['h3', 'Rxf6'], ['Qxd5', 'a4\n'], ['Rf2', 'Kh7'], ['Rd2', 'Rfe6'], ['Qa5', 'Ra6'], ['Qc3', 'Ra8'], ['a3', 'h5'], ['Kh2', 'Ree8'], ['f4', 'Rec8\n'], ['Qf3', 'f6'], ['f5', 'Be8'], ['Qb7', 'Rcb8'], ['Qe7', 'Rb1'], ['Rc2', 'Bb5'], ['Rc7', '']]",1-0
22nd ECU Club Cup,Feugen AUT,2006.10.10,3,"Lputian,S","Shirov,A",,,E14,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['e3', 'Bb7'], ['Bd3', 'c5'], ['O-O', 'cxd4'], ['exd4', 'Be7'], ['Nc3', 'd5\n'], ['cxd5', 'Nxd5'], ['Ne5', 'O-O'], ['Qg4', 'Nf6'], ['Qh4', 'Ne4'], ['Qh5', 'Nf6'], ['Qh4', 'Ne4'], ['Qh3', 'Qxd4\n'], ['Bf4', 'Nf6']]",1/2-1/2
22nd ECU Club Cup,Feugen AUT,2006.10.11,4,Zhang Pengxiang,"Lputian,S",,,C09,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'c5'], ['exd5', 'exd5'], ['Ngf3', 'Nc6'], ['Bb5', 'Bd6'], ['dxc5', 'Bxc5'], ['O-O', 'Ne7\n'], ['Nb3', 'Bd6'], ['Re1', 'Bg4'], ['h3', 'Bh5'], ['Be2', 'O-O'], ['Nfd4', 'Bg6'], ['Bd3', 'Ne5'], ['Bxg6', 'N7xg6\n'], ['Nb5', 'Re8'], ['Nxd6', 'Qxd6'], ['Nd4', 'Nc6'], ['Rxe8+', 'Rxe8'], ['Be3', 'Nge5'], ['b3', 'Nxd4'], ['Qxd4', 'Nc6\n'], ['Qd3', 'd4'], ['c3', 'Rd8'], ['cxd4', 'Nxd4'], ['Bxd4', 'Qxd4'], ['Qxd4', 'Rxd4'], ['Rc1', 'g6'], ['Rc7', 'Rd1+\n'], ['Kh2', 'Rd2'], ['a4', 'b6'], ['Rxa7', 'Rb2'], ['Rb7', 'Rxb3'], ['a5', 'b5'], ['a6', 'Ra3'], ['a7', 'Kg7\n'], ['Rxb5', '']]",1/2-1/2
22nd ECU Club Cup,Feugen AUT,2006.10.12,5,"Lputian,S","Jakovenko,D",,,D15,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'a6'], ['Nc3', 'b5'], ['c5', 'Nbd7'], ['a3', 'a5'], ['Bd3', 'e5'], ['dxe5', 'Ng4\n'], ['e6', 'fxe6'], ['Nd4', 'Nxc5'], ['Be2', 'Ne5'], ['f4', 'Nc4'], ['b3', 'Nd6'], ['Nxc6', 'Qb6'], ['Nd4', 'Bd7\n'], ['O-O', 'Be7'], ['f5', 'Nxf5'], ['Nxf5', 'exf5'], ['Nxd5', 'Qd6'], ['Bh5+', 'g6'], ['Bf3', 'Rd8'], ['Bb2', 'Rf8\n'], ['Qc2', 'Rc8'], ['Rfd1', 'Ne4'], ['Qd3', 'Bc6'], ['Rac1', 'Rd8'], ['Nxe7', 'Qxd3'], ['Rxd3', 'Rxd3'], ['Nxc6', 'Rxb3\n'], ['Rc2', 'Rxe3'], ['Be2', 'Kf7'], ['g3', 'g5'], ['Bxb5', 'Nd6'], ['Be2', 'Rc8'], ['Kf1', 'h6'], ['a4', 'Ke8\n'], ['Ba6', 'Ra8'], ['Bd4', 'Re6'], ['Bd3', 'Rc8'], ['Nxa5', 'Rxc2'], ['Bxc2', 'Kd7'], ['Nb7', 'Re8'], ['Nxd6', 'Kxd6\n'], ['Bxf5', 'Rf8'], ['g4', 'h5'], ['h3', 'hxg4'], ['hxg4', 'Ra8'], ['Bc2', 'Rc8'], ['Bd1', '']]",1-0
TCh-ARM,Yerevan ARM,2007.03.14,1,"Andriasian,Z","Lputian,S",,,A47,"[['d4', 'e6'], ['Nf3', 'Nf6'], ['e3', 'b6'], ['Bd3', 'Bb7'], ['Nbd2', 'c5'], ['c3', 'Be7'], ['O-O', 'cxd4'], ['exd4', 'O-O\n'], ['Qe2', 'd6'], ['Re1', 'Nbd7'], ['c4', 'Re8'], ['b3', 'e5'], ['Bb2', 'Bf8'], ['Bc2', 'e4'], ['Nh4', 'd5'], ['Nf5', 'Nb8\n'], ['f3', 'g6'], ['Ne3', 'exf3'], ['Qxf3', 'Nc6'], ['Rad1', 'Bg7'], ['a3', 'Qc7'], ['Qg3', 'Qxg3'], ['hxg3', 'Nh5\n'], ['Ndf1', 'Rad8'], ['cxd5', 'Ne7'], ['Be4', 'Nf6'], ['Bf3', 'Nfxd5'], ['Nc4', 'h5'], ['a4', 'Nf5'], ['g4', 'Rxe1\n'], ['Rxe1', 'hxg4'], ['Bxg4', 'Nxd4'], ['Bxd4', 'Bxd4+'], ['Kh2', 'Kg7'], ['Rd1', 'Nf6'], ['Be2', 'Ne4\n'], ['Nfe3', 'a6'], ['Rxd4', 'Rxd4'], ['Nxb6', 'Rb4'], ['Nec4', 'Rxb3']]",0-1
TCh-ARM,Yerevan ARM,2007.03.15,2,"Lputian,S","Karatorossian,D",,,E99,"[['d4', 'g6'], ['c4', 'Nf6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['a4', 'a5'], ['Ne1', 'Nd7'], ['Be3', 'f5'], ['f3', 'f4'], ['Bf2', 'g5'], ['Nd3', 'b6'], ['b4', 'axb4'], ['Nxb4', 'Ra5\n'], ['Nd3', 'Rf7'], ['Nb5', 'Bf8'], ['Be1', 'Ra8'], ['a5', 'Ba6'], ['axb6', 'Nxb6'], ['Nb4', 'Bb7'], ['Bf2', 'c5\n'], ['dxc6', 'Nxc6'], ['Rxa8', 'Bxa8'], ['Nxc6', 'Bxc6'], ['c5', 'Nc8'], ['Bc4', 'Kg7'], ['Bxf7', 'Bxb5\n'], ['Re1', 'Qc7'], ['Ba2', '']]",1-0
TCh-RUS,Sochi RUS,2007.05.02,1,"Alekseev,Evgeny","Lputian,S",,,C18,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Ne7'], ['a3', 'Bxc3+'], ['bxc3', 'c5'], ['Qg4', 'O-O'], ['Bd3', 'Nbc6\n'], ['Qh5', 'Ng6'], ['Nf3', 'Qc7'], ['Be3', 'Nce7'], ['h4', 'Nf5'], ['O-O', 'c4'], ['Bxf5', 'exf5'], ['Qg5', 'f6\n'], ['exf6', 'Rxf6'], ['h5', 'h6'], ['Qg3', 'f4'], ['Qh2', 'Bg4'], ['hxg6', 'Bxf3'], ['gxf3', 'Raf8'], ['Rfe1', 'Qd6\n'], ['Bd2', 'Rf5'], ['Kh1', 'Qxg6'], ['Rg1', 'Rg5'], ['Rxg5', 'hxg5'], ['Kg2', 'g4'], ['Re1', 'Qxc2'], ['Qh5', 'gxf3+\n'], ['Kxf3', 'Qd3+'], ['Kg4', 'Qxd2'], ['Qxd5+', 'Kh7'], ['Rh1+', 'Kg6'], ['Qe6+', 'Rf6'], ['Qe8+', 'Rf7\n'], ['Qe4+', 'Kf6'], ['Qe5+', '']]",1-0
TCh-RUS,Sochi RUS,2007.05.03,2,"Lputian,S","Volokitin,And",,,E94,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['O-O', 'exd4'], ['Nxd4', 'Re8\n'], ['f3', 'Nc6'], ['Be3', 'Nh5'], ['Qd2', 'Nf4'], ['Nxc6', 'Nxe2+'], ['Nxe2', 'bxc6'], ['Bd4', 'c5'], ['Bxg7', 'Kxg7\n'], ['Nc3', 'Bb7'], ['Rad1', 'h5'], ['Qc2', 'Qf6'], ['Qa4', 'a5'], ['Rd3', 'Kf8'], ['Rfd1', 'h4'], ['h3', 'Ra6\n'], ['Qc2', 'Bc6'], ['a4', 'Kg7'], ['b3', 'Raa8'], ['Qd2', 'Re5'], ['Re1', 'Rg5'], ['Nb5', 'Bxb5'], ['cxb5', 'Rg3\n'], ['Kh1', 'Qg5'], ['Qc3+', 'Kg8'], ['Rd5', 'Qf4'], ['e5', 'Rg5'], ['Re4', 'Qf5'], ['Rxh4', 'dxe5'], ['Re4', 'Re8\n'], ['g4', 'Qe6'], ['Qc4', 'Kg7'], ['Kg2', 'Rh8'], ['Rxc5', 'Qf6'], ['Rxc7', 'Rd8'], ['h4', 'Rd2+'], ['Kg3', 'Rxg4+\n'], ['Rxg4', '']]",1-0
TCh-RUS,Sochi RUS,2007.05.04,3,"Lputian,S","Akopian,Vl",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Nbd2', 'b6'], ['a3', 'Bxd2+'], ['Qxd2', 'Bb7'], ['g3', 'O-O'], ['Bg2', 'd6\n'], ['O-O', 'Nbd7'], ['Rd1', 'Be4'], ['b4', 'a5'], ['Bb2', 'axb4'], ['axb4', 'Qe7'], ['Qc3', 'Rxa1'], ['Rxa1', 'Ra8\n'], ['Rd1', 'b5']]",1/2-1/2
TCh-RUS,Sochi RUS,2007.05.05,4,"Rychagov,A","Lputian,S",,,D37,"[['d4', 'e6'], ['c4', 'd5'], ['Nf3', 'Nf6'], ['Nc3', 'Be7'], ['Bf4', 'O-O'], ['e3', 'Nbd7'], ['c5', 'Nh5'], ['Bd3', 'Nxf4\n'], ['exf4', 'c6'], ['Qc2', 'h6'], ['O-O', 'b6'], ['b4', 'bxc5'], ['bxc5', 'Qa5'], ['Qd2', 'Bd8'], ['Rfe1', 'Ba6\n'], ['Bc2', 'Rb8'], ['g3', 'Bf6'], ['Nxd5', 'Qxd2'], ['Nxf6+', 'Nxf6'], ['Nxd2', 'Rb2'], ['Rec1', 'Rd8'], ['Nf3', 'g5\n'], ['fxg5', 'hxg5'], ['Rab1', 'Rxa2'], ['Ra1', 'Bc4'], ['Rxa2', 'Bxa2'], ['Ra1', 'Bc4'], ['Rxa7', 'Ng4\n'], ['h3', 'Nh6'], ['Be4', 'Bd5'], ['Bxd5', 'Rxd5'], ['g4', 'f5'], ['Re7', 'fxg4'], ['hxg4', 'Nxg4'], ['Rxe6', 'Rf5\n'], ['Kg2', 'Kf7'], ['Rxc6', 'Nxf2'], ['Nxg5+', 'Ke7'], ['Rc7+', 'Ke8'], ['Rg7', 'Nd3'], ['Ne4', 'Nf4+'], ['Kh2', 'Kd8\n'], ['Ng5', 'Kc8'], ['Rf7', '']]",1/2-1/2
TCh-RUS,Sochi RUS,2007.05.07,6,"Lputian,S","Bareev,E",,,D35,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'c6'], ['cxd5', 'exd5'], ['Qc2', 'Be7'], ['Bg5', 'Nbd7'], ['e3', 'Nh5\n'], ['Bxe7', 'Qxe7'], ['Bd3', 'Nf4'], ['O-O', 'Nxd3'], ['Qxd3', '']]",1/2-1/2
TCh-RUS,Sochi RUS,2007.05.08,7,"Lysyj,I","Lputian,S",,,D56,"[['d4', 'e6'], ['c4', 'd5'], ['Nc3', 'Be7'], ['Nf3', 'Nf6'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['e3', 'Ne4'], ['Bxe7', 'Qxe7\n'], ['Rc1', 'c6'], ['Be2', 'Nd7'], ['O-O', 'Nxc3'], ['Rxc3', 'dxc4'], ['Bxc4', 'b6'], ['Bd3', 'c5'], ['Be4', 'Rb8\n'], ['Qa4', 'Bb7'], ['Bxb7', 'Rxb7'], ['Qc2', 'a5'], ['a3', 'Re8'], ['dxc5', 'Nxc5'], ['Ne5', 'a4'], ['Rd1', 'Rd8\n'], ['Rd4', 'Qe8'], ['h3', 'Rbb8'], ['Rcc4', 'Rd5'], ['Nf3', 'Rbd8'], ['Rxd5', 'Rxd5'], ['Rd4', 'Qa8'], ['Qc4', 'g6\n'], ['Rxd5', 'Qxd5'], ['Qxd5', 'exd5'], ['Ne1', 'Kf8']]",1/2-1/2
